Index,Region,Abbrev_name,Year,Week,Week_seq,Count
2248,Canindeyú,R08,2014,12,116,1
2249,Canindeyú,R08,2014,13,117,0
2250,Canindeyú,R08,2014,14,118,0
2251,Canindeyú,R08,2014,15,119,0
2252,Canindeyú,R08,2014,16,120,0
2253,Canindeyú,R08,2014,17,121,2
2254,Canindeyú,R08,2014,18,122,1
2255,Canindeyú,R08,2014,19,123,0
2256,Canindeyú,R08,2014,20,124,0
2257,Canindeyú,R08,2014,21,125,0
2258,Canindeyú,R08,2014,22,126,0
2259,Canindeyú,R08,2014,23,127,0
2260,Canindeyú,R08,2014,24,128,0
2261,Canindeyú,R08,2014,25,129,0
2262,Canindeyú,R08,2014,26,130,0
2263,Canindeyú,R08,2014,27,131,0
2264,Canindeyú,R08,2014,28,132,0
2265,Canindeyú,R08,2014,29,133,0
2266,Canindeyú,R08,2014,30,134,0
2267,Canindeyú,R08,2014,31,135,0
2268,Canindeyú,R08,2014,32,136,0
2269,Canindeyú,R08,2014,33,137,0
2270,Canindeyú,R08,2014,34,138,0
2271,Canindeyú,R08,2014,35,139,0
2272,Canindeyú,R08,2014,36,140,0
2273,Canindeyú,R08,2014,37,141,0
2274,Canindeyú,R08,2014,38,142,0
2275,Canindeyú,R08,2014,39,143,0
2276,Canindeyú,R08,2014,40,144,0
2277,Canindeyú,R08,2014,41,145,0
2278,Canindeyú,R08,2014,42,146,0
2279,Canindeyú,R08,2014,43,147,0
2280,Canindeyú,R08,2014,44,148,0
2281,Canindeyú,R08,2014,45,149,0
2282,Canindeyú,R08,2014,46,150,0
2283,Canindeyú,R08,2014,47,151,0
2284,Canindeyú,R08,2014,48,152,0
2285,Canindeyú,R08,2014,49,153,0
2286,Canindeyú,R08,2014,50,154,1
2287,Canindeyú,R08,2014,51,155,0
2288,Canindeyú,R08,2014,52,156,0
2289,Central,R09,2014,1,105,0
2290,Central,R09,2014,2,106,3
2291,Central,R09,2014,3,107,3
2292,Central,R09,2014,4,108,6
2293,Central,R09,2014,5,109,5
2294,Central,R09,2014,6,110,9
2295,Central,R09,2014,7,111,0
2296,Central,R09,2014,8,112,1
2297,Central,R09,2014,9,113,95
2298,Central,R09,2014,10,114,4
2299,Central,R09,2014,11,115,0
2300,Central,R09,2014,12,116,1
2301,Central,R09,2014,13,117,0
2302,Central,R09,2014,14,118,0
2303,Central,R09,2014,15,119,0
2304,Central,R09,2014,16,120,0
2305,Central,R09,2014,17,121,0
2306,Central,R09,2014,18,122,0
2307,Central,R09,2014,19,123,0
2308,Central,R09,2014,20,124,0
2309,Central,R09,2014,21,125,0
2310,Central,R09,2014,22,126,0
2311,Central,R09,2014,23,127,0
2312,Central,R09,2014,24,128,0
2313,Central,R09,2014,25,129,0
2314,Central,R09,2014,26,130,0
2315,Central,R09,2014,27,131,0
2316,Central,R09,2014,28,132,0
2317,Central,R09,2014,29,133,0
2318,Central,R09,2014,30,134,0
2319,Central,R09,2014,31,135,0
2320,Central,R09,2014,32,136,0
2321,Central,R09,2014,33,137,0
2322,Central,R09,2014,34,138,0
2323,Central,R09,2014,35,139,0
2324,Central,R09,2014,36,140,0
2325,Central,R09,2014,37,141,0
2326,Central,R09,2014,38,142,0
2327,Central,R09,2014,39,143,0
2328,Central,R09,2014,40,144,0
2329,Central,R09,2014,41,145,0
2330,Central,R09,2014,42,146,0
2331,Central,R09,2014,43,147,0
2332,Central,R09,2014,44,148,0
2333,Central,R09,2014,45,149,0
2334,Central,R09,2014,46,150,0
2335,Central,R09,2014,47,151,0
2336,Central,R09,2014,48,152,0
2337,Central,R09,2014,49,153,0
2338,Central,R09,2014,50,154,0
2339,Central,R09,2014,51,155,0
2340,Central,R09,2014,52,156,0
2341,Concepción,R10,2014,1,105,0
2342,Concepción,R10,2014,2,106,0
2343,Concepción,R10,2014,3,107,0
2344,Concepción,R10,2014,4,108,0
2345,Concepción,R10,2014,5,109,0
2346,Concepción,R10,2014,6,110,0
2347,Concepción,R10,2014,7,111,0
2348,Concepción,R10,2014,8,112,0
2349,Concepción,R10,2014,9,113,0
2350,Concepción,R10,2014,10,114,0
2351,Concepción,R10,2014,11,115,0
2352,Concepción,R10,2014,12,116,0
2353,Concepción,R10,2014,13,117,0
2354,Concepción,R10,2014,14,118,0
2355,Concepción,R10,2014,15,119,1
2356,Concepción,R10,2014,16,120,0
2357,Concepción,R10,2014,17,121,0
2358,Concepción,R10,2014,18,122,0
2359,Concepción,R10,2014,19,123,0
2360,Concepción,R10,2014,20,124,0
2361,Concepción,R10,2014,21,125,0
2362,Concepción,R10,2014,22,126,0
2363,Concepción,R10,2014,23,127,0
2364,Concepción,R10,2014,24,128,0
2365,Concepción,R10,2014,25,129,0
2366,Concepción,R10,2014,26,130,0
2367,Concepción,R10,2014,27,131,0
2368,Concepción,R10,2014,28,132,0
2369,Concepción,R10,2014,29,133,0
2370,Concepción,R10,2014,30,134,0
2371,Concepción,R10,2014,31,135,0
2372,Concepción,R10,2014,32,136,0
2373,Concepción,R10,2014,33,137,0
2374,Concepción,R10,2014,34,138,0
2375,Concepción,R10,2014,35,139,0
2376,Concepción,R10,2014,36,140,0
2377,Concepción,R10,2014,37,141,0
2378,Concepción,R10,2014,38,142,0
2379,Concepción,R10,2014,39,143,0
2380,Concepción,R10,2014,40,144,0
2381,Concepción,R10,2014,41,145,0
2382,Concepción,R10,2014,42,146,0
2383,Concepción,R10,2014,43,147,0
2384,Concepción,R10,2014,44,148,0
2385,Concepción,R10,2014,45,149,0
2386,Concepción,R10,2014,46,150,0
2387,Concepción,R10,2014,47,151,0
2388,Concepción,R10,2014,48,152,0
2389,Concepción,R10,2014,49,153,0
2390,Concepción,R10,2014,50,154,0
2391,Concepción,R10,2014,51,155,0
2392,Concepción,R10,2014,52,156,0
2393,Cordillera,R11,2014,1,105,0
2394,Cordillera,R11,2014,2,106,0
2395,Cordillera,R11,2014,3,107,0
2396,Cordillera,R11,2014,4,108,0
2397,Cordillera,R11,2014,5,109,0
2398,Cordillera,R11,2014,6,110,0
2399,Cordillera,R11,2014,7,111,0
2400,Cordillera,R11,2014,8,112,0
2401,Cordillera,R11,2014,9,113,0
2402,Cordillera,R11,2014,10,114,0
2403,Cordillera,R11,2014,11,115,0
2404,Cordillera,R11,2014,12,116,1
2405,Cordillera,R11,2014,13,117,0
2406,Cordillera,R11,2014,14,118,0
2407,Cordillera,R11,2014,15,119,0
2408,Cordillera,R11,2014,16,120,0
2409,Cordillera,R11,2014,17,121,0
2410,Cordillera,R11,2014,18,122,0
2411,Cordillera,R11,2014,19,123,0
2412,Cordillera,R11,2014,20,124,0
2413,Cordillera,R11,2014,21,125,0
2414,Cordillera,R11,2014,22,126,0
2415,Cordillera,R11,2014,23,127,0
2416,Cordillera,R11,2014,24,128,0
2417,Cordillera,R11,2014,25,129,0
2418,Cordillera,R11,2014,26,130,0
2419,Cordillera,R11,2014,27,131,0
2420,Cordillera,R11,2014,28,132,0
2421,Cordillera,R11,2014,29,133,0
2422,Cordillera,R11,2014,30,134,0
2423,Cordillera,R11,2014,31,135,0
2424,Cordillera,R11,2014,32,136,0
2425,Cordillera,R11,2014,33,137,0
2426,Cordillera,R11,2014,34,138,0
2427,Cordillera,R11,2014,35,139,0
2428,Cordillera,R11,2014,36,140,0
2429,Cordillera,R11,2014,37,141,0
2430,Cordillera,R11,2014,38,142,0
2431,Cordillera,R11,2014,39,143,0
2432,Cordillera,R11,2014,40,144,0
2433,Cordillera,R11,2014,41,145,0
2434,Cordillera,R11,2014,42,146,0
2435,Cordillera,R11,2014,43,147,0
2436,Cordillera,R11,2014,44,148,0
2437,Cordillera,R11,2014,45,149,0
2438,Cordillera,R11,2014,46,150,0
2439,Cordillera,R11,2014,47,151,0
2440,Cordillera,R11,2014,48,152,0
2441,Cordillera,R11,2014,49,153,0
2442,Cordillera,R11,2014,50,154,0
2443,Cordillera,R11,2014,51,155,0
2444,Cordillera,R11,2014,52,156,0
2445,Guairá,R12,2014,1,105,0
2446,Guairá,R12,2014,2,106,0
2447,Guairá,R12,2014,3,107,0
2448,Guairá,R12,2014,4,108,0
2449,Guairá,R12,2014,5,109,0
2450,Guairá,R12,2014,6,110,0
2451,Guairá,R12,2014,7,111,0
2452,Guairá,R12,2014,8,112,0
2453,Guairá,R12,2014,9,113,0
2454,Guairá,R12,2014,10,114,0
2455,Guairá,R12,2014,11,115,0
2456,Guairá,R12,2014,12,116,0
2457,Guairá,R12,2014,13,117,3
2458,Guairá,R12,2014,14,118,0
2459,Guairá,R12,2014,15,119,5
2460,Guairá,R12,2014,16,120,0
2461,Guairá,R12,2014,17,121,3
2462,Guairá,R12,2014,18,122,5
2463,Guairá,R12,2014,19,123,3
2464,Guairá,R12,2014,20,124,63
2465,Guairá,R12,2014,21,125,1
2466,Guairá,R12,2014,22,126,0
2467,Guairá,R12,2014,23,127,11
2468,Guairá,R12,2014,24,128,0
2469,Guairá,R12,2014,25,129,13
2470,Guairá,R12,2014,26,130,0
2471,Guairá,R12,2014,27,131,0
2472,Guairá,R12,2014,28,132,2
2473,Guairá,R12,2014,29,133,0
2474,Guairá,R12,2014,30,134,1
2475,Guairá,R12,2014,31,135,0
2476,Guairá,R12,2014,32,136,0
2477,Guairá,R12,2014,33,137,0
2478,Guairá,R12,2014,34,138,0
2479,Guairá,R12,2014,35,139,0
2480,Guairá,R12,2014,36,140,0
2481,Guairá,R12,2014,37,141,0
2482,Guairá,R12,2014,38,142,0
2483,Guairá,R12,2014,39,143,0
2484,Guairá,R12,2014,40,144,0
2485,Guairá,R12,2014,41,145,0
2486,Guairá,R12,2014,42,146,0
2487,Guairá,R12,2014,43,147,0
2488,Guairá,R12,2014,44,148,0
2489,Guairá,R12,2014,45,149,0
2490,Guairá,R12,2014,46,150,0
2491,Guairá,R12,2014,47,151,0
2492,Guairá,R12,2014,48,152,0
2493,Guairá,R12,2014,49,153,0
2494,Guairá,R12,2014,50,154,0
2495,Guairá,R12,2014,51,155,0
2496,Guairá,R12,2014,52,156,0
2497,Itapúa,R13,2014,1,105,0
2498,Itapúa,R13,2014,2,106,0
2499,Itapúa,R13,2014,3,107,0
2500,Itapúa,R13,2014,4,108,1
2501,Itapúa,R13,2014,5,109,0
2502,Itapúa,R13,2014,6,110,0
2503,Itapúa,R13,2014,7,111,1
2504,Itapúa,R13,2014,8,112,0
2505,Itapúa,R13,2014,9,113,3
2506,Itapúa,R13,2014,10,114,1
2507,Itapúa,R13,2014,11,115,1
2508,Itapúa,R13,2014,12,116,1
2509,Itapúa,R13,2014,13,117,0
2510,Itapúa,R13,2014,14,118,0
2511,Itapúa,R13,2014,15,119,0
2512,Itapúa,R13,2014,16,120,0
2513,Itapúa,R13,2014,17,121,0
2514,Itapúa,R13,2014,18,122,0
2515,Itapúa,R13,2014,19,123,0
2516,Itapúa,R13,2014,20,124,0
2517,Itapúa,R13,2014,21,125,0
2518,Itapúa,R13,2014,22,126,0
2519,Itapúa,R13,2014,23,127,0
2520,Itapúa,R13,2014,24,128,0
2521,Itapúa,R13,2014,25,129,0
2522,Itapúa,R13,2014,26,130,0
2523,Itapúa,R13,2014,27,131,0
2524,Itapúa,R13,2014,28,132,0
2525,Itapúa,R13,2014,29,133,0
2526,Itapúa,R13,2014,30,134,0
2527,Itapúa,R13,2014,31,135,0
2528,Itapúa,R13,2014,32,136,0
2529,Itapúa,R13,2014,33,137,0
2530,Itapúa,R13,2014,34,138,0
2531,Itapúa,R13,2014,35,139,0
2532,Itapúa,R13,2014,36,140,0
2533,Itapúa,R13,2014,37,141,0
2534,Itapúa,R13,2014,38,142,0
2535,Itapúa,R13,2014,39,143,0
2536,Itapúa,R13,2014,40,144,0
2537,Itapúa,R13,2014,41,145,0
2538,Itapúa,R13,2014,42,146,0
2539,Itapúa,R13,2014,43,147,0
2540,Itapúa,R13,2014,44,148,0
2541,Itapúa,R13,2014,45,149,0
2542,Itapúa,R13,2014,46,150,0
2543,Itapúa,R13,2014,47,151,0
2544,Itapúa,R13,2014,48,152,0
2545,Itapúa,R13,2014,49,153,0
2546,Itapúa,R13,2014,50,154,0
2547,Itapúa,R13,2014,51,155,0
2548,Itapúa,R13,2014,52,156,0
2549,Misiones,R14,2014,1,105,0
2550,Misiones,R14,2014,2,106,0
2551,Misiones,R14,2014,3,107,0
2552,Misiones,R14,2014,4,108,0
2553,Misiones,R14,2014,5,109,0
2554,Misiones,R14,2014,6,110,0
2555,Misiones,R14,2014,7,111,0
2556,Misiones,R14,2014,8,112,0
2557,Misiones,R14,2014,9,113,0
2558,Misiones,R14,2014,10,114,0
2559,Misiones,R14,2014,11,115,0
2560,Misiones,R14,2014,12,116,0
2561,Misiones,R14,2014,13,117,0
2562,Misiones,R14,2014,14,118,0
2563,Misiones,R14,2014,15,119,0
2564,Misiones,R14,2014,16,120,0
2565,Misiones,R14,2014,17,121,0
2566,Misiones,R14,2014,18,122,0
2567,Misiones,R14,2014,19,123,0
2568,Misiones,R14,2014,20,124,0
2569,Misiones,R14,2014,21,125,0
2570,Misiones,R14,2014,22,126,0
2571,Misiones,R14,2014,23,127,0
2572,Misiones,R14,2014,24,128,0
2573,Misiones,R14,2014,25,129,0
2574,Misiones,R14,2014,26,130,0
2575,Misiones,R14,2014,27,131,0
2576,Misiones,R14,2014,28,132,0
2577,Misiones,R14,2014,29,133,0
2578,Misiones,R14,2014,30,134,0
2579,Misiones,R14,2014,31,135,0
2580,Misiones,R14,2014,32,136,0
2581,Misiones,R14,2014,33,137,0
2582,Misiones,R14,2014,34,138,0
2583,Misiones,R14,2014,35,139,0
2584,Misiones,R14,2014,36,140,0
2585,Misiones,R14,2014,37,141,0
2586,Misiones,R14,2014,38,142,0
2587,Misiones,R14,2014,39,143,0
2588,Misiones,R14,2014,40,144,0
2589,Misiones,R14,2014,41,145,0
2590,Misiones,R14,2014,42,146,0
2591,Misiones,R14,2014,43,147,0
2592,Misiones,R14,2014,44,148,0
2593,Misiones,R14,2014,45,149,0
2594,Misiones,R14,2014,46,150,0
2595,Misiones,R14,2014,47,151,0
2596,Misiones,R14,2014,48,152,0
2597,Misiones,R14,2014,49,153,0
2598,Misiones,R14,2014,50,154,0
2599,Misiones,R14,2014,51,155,0
2600,Misiones,R14,2014,52,156,0
2601,Ñeembucú,R15,2014,1,105,0
2602,Ñeembucú,R15,2014,2,106,0
2603,Ñeembucú,R15,2014,3,107,0
2604,Ñeembucú,R15,2014,4,108,0
2605,Ñeembucú,R15,2014,5,109,0
2606,Ñeembucú,R15,2014,6,110,0
2607,Ñeembucú,R15,2014,7,111,0
2608,Ñeembucú,R15,2014,8,112,0
2609,Ñeembucú,R15,2014,9,113,0
2610,Ñeembucú,R15,2014,10,114,0
2611,Ñeembucú,R15,2014,11,115,0
2612,Ñeembucú,R15,2014,12,116,0
2613,Ñeembucú,R15,2014,13,117,0
2614,Ñeembucú,R15,2014,14,118,2
2615,Ñeembucú,R15,2014,15,119,24
2616,Ñeembucú,R15,2014,16,120,12
2617,Ñeembucú,R15,2014,17,121,23
2618,Ñeembucú,R15,2014,18,122,22
2619,Ñeembucú,R15,2014,19,123,3
2620,Ñeembucú,R15,2014,20,124,26
2621,Ñeembucú,R15,2014,21,125,3
2622,Ñeembucú,R15,2014,22,126,0
2623,Ñeembucú,R15,2014,23,127,7
2624,Ñeembucú,R15,2014,24,128,0
2625,Ñeembucú,R15,2014,25,129,0
2626,Ñeembucú,R15,2014,26,130,3
2627,Ñeembucú,R15,2014,27,131,1
2628,Ñeembucú,R15,2014,28,132,0
2629,Ñeembucú,R15,2014,29,133,0
2630,Ñeembucú,R15,2014,30,134,0
2631,Ñeembucú,R15,2014,31,135,0
2632,Ñeembucú,R15,2014,32,136,0
2633,Ñeembucú,R15,2014,33,137,0
2634,Ñeembucú,R15,2014,34,138,1
2635,Ñeembucú,R15,2014,35,139,0
2636,Ñeembucú,R15,2014,36,140,0
2637,Ñeembucú,R15,2014,37,141,0
2638,Ñeembucú,R15,2014,38,142,0
2639,Ñeembucú,R15,2014,39,143,0
2640,Ñeembucú,R15,2014,40,144,0
2641,Ñeembucú,R15,2014,41,145,0
2642,Ñeembucú,R15,2014,42,146,0
2643,Ñeembucú,R15,2014,43,147,0
2644,Ñeembucú,R15,2014,44,148,0
2645,Ñeembucú,R15,2014,45,149,0
2646,Ñeembucú,R15,2014,46,150,0
2647,Ñeembucú,R15,2014,47,151,0
2648,Ñeembucú,R15,2014,48,152,0
2649,Ñeembucú,R15,2014,49,153,0
2650,Ñeembucú,R15,2014,50,154,0
2651,Ñeembucú,R15,2014,51,155,0
2652,Ñeembucú,R15,2014,52,156,0
2653,Paraguarí,R16,2014,1,105,0
2654,Paraguarí,R16,2014,2,106,0
2655,Paraguarí,R16,2014,3,107,0
2656,Paraguarí,R16,2014,4,108,0
2657,Paraguarí,R16,2014,5,109,0
2658,Paraguarí,R16,2014,6,110,0
2659,Paraguarí,R16,2014,7,111,0
2660,Paraguarí,R16,2014,8,112,0
2661,Paraguarí,R16,2014,9,113,0
2662,Paraguarí,R16,2014,10,114,0
2663,Paraguarí,R16,2014,11,115,0
2664,Paraguarí,R16,2014,12,116,0
2665,Paraguarí,R16,2014,13,117,0
2666,Paraguarí,R16,2014,14,118,0
2667,Paraguarí,R16,2014,15,119,2
2668,Paraguarí,R16,2014,16,120,4
2669,Paraguarí,R16,2014,17,121,0
2670,Paraguarí,R16,2014,18,122,3
2671,Paraguarí,R16,2014,19,123,0
2672,Paraguarí,R16,2014,20,124,6
2673,Paraguarí,R16,2014,21,125,0
2674,Paraguarí,R16,2014,22,126,0
2675,Paraguarí,R16,2014,23,127,1
2676,Paraguarí,R16,2014,24,128,0
2677,Paraguarí,R16,2014,25,129,0
2678,Paraguarí,R16,2014,26,130,0
2679,Paraguarí,R16,2014,27,131,0
2680,Paraguarí,R16,2014,28,132,0
2681,Paraguarí,R16,2014,29,133,0
2682,Paraguarí,R16,2014,30,134,0
2683,Paraguarí,R16,2014,31,135,0
2684,Paraguarí,R16,2014,32,136,0
2685,Paraguarí,R16,2014,33,137,0
2686,Paraguarí,R16,2014,34,138,0
2687,Paraguarí,R16,2014,35,139,0
2688,Paraguarí,R16,2014,36,140,0
2689,Paraguarí,R16,2014,37,141,0
2690,Paraguarí,R16,2014,38,142,0
2691,Paraguarí,R16,2014,39,143,0
2692,Paraguarí,R16,2014,40,144,0
2693,Paraguarí,R16,2014,41,145,0
2694,Paraguarí,R16,2014,42,146,0
2695,Paraguarí,R16,2014,43,147,0
2696,Paraguarí,R16,2014,44,148,0
2697,Paraguarí,R16,2014,45,149,0
2698,Paraguarí,R16,2014,46,150,0
2699,Paraguarí,R16,2014,47,151,0
2700,Paraguarí,R16,2014,48,152,0
2701,Paraguarí,R16,2014,49,153,0
2702,Paraguarí,R16,2014,50,154,0
2703,Paraguarí,R16,2014,51,155,0
2704,Paraguarí,R16,2014,52,156,0
2705,Presidente Hayes,R17,2014,1,105,0
2706,Presidente Hayes,R17,2014,2,106,0
2707,Presidente Hayes,R17,2014,3,107,0
2708,Presidente Hayes,R17,2014,4,108,3
2709,Presidente Hayes,R17,2014,5,109,0
2710,Presidente Hayes,R17,2014,6,110,0
2711,Presidente Hayes,R17,2014,7,111,0
2712,Presidente Hayes,R17,2014,8,112,0
2713,Presidente Hayes,R17,2014,9,113,1
2714,Presidente Hayes,R17,2014,10,114,0
2715,Presidente Hayes,R17,2014,11,115,0
2716,Presidente Hayes,R17,2014,12,116,0
2717,Presidente Hayes,R17,2014,13,117,0
2718,Presidente Hayes,R17,2014,14,118,0
2719,Presidente Hayes,R17,2014,15,119,3
2720,Presidente Hayes,R17,2014,16,120,0
2721,Presidente Hayes,R17,2014,17,121,5
2722,Presidente Hayes,R17,2014,18,122,0
2723,Presidente Hayes,R17,2014,19,123,0
2724,Presidente Hayes,R17,2014,20,124,0
2725,Presidente Hayes,R17,2014,21,125,0
2726,Presidente Hayes,R17,2014,22,126,0
2727,Presidente Hayes,R17,2014,23,127,0
2728,Presidente Hayes,R17,2014,24,128,0
2729,Presidente Hayes,R17,2014,25,129,0
2730,Presidente Hayes,R17,2014,26,130,0
2731,Presidente Hayes,R17,2014,27,131,0
2732,Presidente Hayes,R17,2014,28,132,0
2733,Presidente Hayes,R17,2014,29,133,0
2734,Presidente Hayes,R17,2014,30,134,0
2735,Presidente Hayes,R17,2014,31,135,0
2736,Presidente Hayes,R17,2014,32,136,0
2737,Presidente Hayes,R17,2014,33,137,0
2738,Presidente Hayes,R17,2014,34,138,0
2739,Presidente Hayes,R17,2014,35,139,0
2740,Presidente Hayes,R17,2014,36,140,0
2741,Presidente Hayes,R17,2014,37,141,0
2742,Presidente Hayes,R17,2014,38,142,0
2743,Presidente Hayes,R17,2014,39,143,0
2744,Presidente Hayes,R17,2014,40,144,0
2745,Presidente Hayes,R17,2014,41,145,0
2746,Presidente Hayes,R17,2014,42,146,0
2747,Presidente Hayes,R17,2014,43,147,0
2748,Presidente Hayes,R17,2014,44,148,0
2749,Presidente Hayes,R17,2014,45,149,0
2750,Presidente Hayes,R17,2014,46,150,0
2751,Presidente Hayes,R17,2014,47,151,0
2752,Presidente Hayes,R17,2014,48,152,0
2753,Presidente Hayes,R17,2014,49,153,0
2754,Presidente Hayes,R17,2014,50,154,0
2755,Presidente Hayes,R17,2014,51,155,0
2756,Presidente Hayes,R17,2014,52,156,0
2757,San Pedro,R18,2014,1,105,0
2758,San Pedro,R18,2014,2,106,0
2759,San Pedro,R18,2014,3,107,0
2760,San Pedro,R18,2014,4,108,0
2761,San Pedro,R18,2014,5,109,0
2762,San Pedro,R18,2014,6,110,0
2763,San Pedro,R18,2014,7,111,0
2764,San Pedro,R18,2014,8,112,0
2765,San Pedro,R18,2014,9,113,0
2766,San Pedro,R18,2014,10,114,0
2767,San Pedro,R18,2014,11,115,0
2768,San Pedro,R18,2014,12,116,0
2769,San Pedro,R18,2014,13,117,0
2770,San Pedro,R18,2014,14,118,0
2771,San Pedro,R18,2014,15,119,0
2772,San Pedro,R18,2014,16,120,0
2773,San Pedro,R18,2014,17,121,0
2774,San Pedro,R18,2014,18,122,0
2775,San Pedro,R18,2014,19,123,0
2776,San Pedro,R18,2014,20,124,0
2777,San Pedro,R18,2014,21,125,0
2778,San Pedro,R18,2014,22,126,0
2779,San Pedro,R18,2014,23,127,0
2780,San Pedro,R18,2014,24,128,0
2781,San Pedro,R18,2014,25,129,0
2782,San Pedro,R18,2014,26,130,0
2783,San Pedro,R18,2014,27,131,0
2784,San Pedro,R18,2014,28,132,0
2785,San Pedro,R18,2014,29,133,0
2786,San Pedro,R18,2014,30,134,0
2787,San Pedro,R18,2014,31,135,0
2788,San Pedro,R18,2014,32,136,0
2789,San Pedro,R18,2014,33,137,0
2790,San Pedro,R18,2014,34,138,0
2791,San Pedro,R18,2014,35,139,0
2792,San Pedro,R18,2014,36,140,0
2793,San Pedro,R18,2014,37,141,0
2794,San Pedro,R18,2014,38,142,0
2795,San Pedro,R18,2014,39,143,0
2796,San Pedro,R18,2014,40,144,0
2797,San Pedro,R18,2014,41,145,0
2798,San Pedro,R18,2014,42,146,0
2799,San Pedro,R18,2014,43,147,0
2800,San Pedro,R18,2014,44,148,0
2801,San Pedro,R18,2014,45,149,0
2802,San Pedro,R18,2014,46,150,0
2803,San Pedro,R18,2014,47,151,0
2804,San Pedro,R18,2014,48,152,0
2805,San Pedro,R18,2014,49,153,0
2806,San Pedro,R18,2014,50,154,0
2807,San Pedro,R18,2014,51,155,0
2808,San Pedro,R18,2014,52,156,0
2809,Alto Paraguay,R01,2015,1,157,0
2810,Alto Paraguay,R01,2015,2,158,0
2811,Alto Paraguay,R01,2015,3,159,0
2812,Alto Paraguay,R01,2015,4,160,0
2813,Alto Paraguay,R01,2015,5,161,0
2814,Alto Paraguay,R01,2015,6,162,0
2815,Alto Paraguay,R01,2015,7,163,0
2816,Alto Paraguay,R01,2015,8,164,0
2817,Alto Paraguay,R01,2015,9,165,0
2818,Alto Paraguay,R01,2015,10,166,0
2819,Alto Paraguay,R01,2015,11,167,0
2820,Alto Paraguay,R01,2015,12,168,0
2821,Alto Paraguay,R01,2015,13,169,0
2822,Alto Paraguay,R01,2015,14,170,0
2823,Alto Paraguay,R01,2015,15,171,0
2824,Alto Paraguay,R01,2015,16,172,0
2825,Alto Paraguay,R01,2015,17,173,0
2826,Alto Paraguay,R01,2015,18,174,0
2827,Alto Paraguay,R01,2015,19,175,0
2828,Alto Paraguay,R01,2015,20,176,0
2829,Alto Paraguay,R01,2015,21,177,0
2830,Alto Paraguay,R01,2015,22,178,0
2831,Alto Paraguay,R01,2015,23,179,0
2832,Alto Paraguay,R01,2015,24,180,0
2833,Alto Paraguay,R01,2015,25,181,0
2834,Alto Paraguay,R01,2015,26,182,0
2835,Alto Paraguay,R01,2015,27,183,0
2836,Alto Paraguay,R01,2015,28,184,0
2837,Alto Paraguay,R01,2015,29,185,0
2838,Alto Paraguay,R01,2015,30,186,0
2839,Alto Paraguay,R01,2015,31,187,0
2840,Alto Paraguay,R01,2015,32,188,0
2841,Alto Paraguay,R01,2015,33,189,0
2842,Alto Paraguay,R01,2015,34,190,0
2843,Alto Paraguay,R01,2015,35,191,0
2844,Alto Paraguay,R01,2015,36,192,0
2845,Alto Paraguay,R01,2015,37,193,0
2846,Alto Paraguay,R01,2015,38,194,0
2847,Alto Paraguay,R01,2015,39,195,0
2848,Alto Paraguay,R01,2015,40,196,0
2849,Alto Paraguay,R01,2015,41,197,0
2850,Alto Paraguay,R01,2015,42,198,0
2851,Alto Paraguay,R01,2015,43,199,0
2852,Alto Paraguay,R01,2015,44,200,0
2853,Alto Paraguay,R01,2015,45,201,0
2854,Alto Paraguay,R01,2015,46,202,0
2855,Alto Paraguay,R01,2015,47,203,0
2856,Alto Paraguay,R01,2015,48,204,0
2857,Alto Paraguay,R01,2015,49,205,0
2858,Alto Paraguay,R01,2015,50,206,0
2859,Alto Paraguay,R01,2015,51,207,0
2860,Alto Paraguay,R01,2015,52,208,0
2861,Alto Paraná,R02,2015,1,157,0
2862,Alto Paraná,R02,2015,2,158,0
2863,Alto Paraná,R02,2015,3,159,5
2864,Alto Paraná,R02,2015,4,160,3
2865,Alto Paraná,R02,2015,5,161,3
2866,Alto Paraná,R02,2015,6,162,9
2867,Alto Paraná,R02,2015,7,163,14
2868,Alto Paraná,R02,2015,8,164,1
2869,Alto Paraná,R02,2015,9,165,14
2870,Alto Paraná,R02,2015,10,166,47
2871,Alto Paraná,R02,2015,11,167,6
2872,Alto Paraná,R02,2015,12,168,8
2873,Alto Paraná,R02,2015,13,169,52
2874,Alto Paraná,R02,2015,14,170,0
2875,Alto Paraná,R02,2015,15,171,75
2876,Alto Paraná,R02,2015,16,172,10
2877,Alto Paraná,R02,2015,17,173,6
2878,Alto Paraná,R02,2015,18,174,13
2879,Alto Paraná,R02,2015,19,175,299
2880,Alto Paraná,R02,2015,20,176,0
2881,Alto Paraná,R02,2015,21,177,511
2882,Alto Paraná,R02,2015,22,178,222
2883,Alto Paraná,R02,2015,23,179,140
2884,Alto Paraná,R02,2015,24,180,17
2885,Alto Paraná,R02,2015,25,181,3
2886,Alto Paraná,R02,2015,26,182,0
2887,Alto Paraná,R02,2015,27,183,108
2888,Alto Paraná,R02,2015,28,184,134
2889,Alto Paraná,R02,2015,29,185,171
2890,Alto Paraná,R02,2015,30,186,0
2891,Alto Paraná,R02,2015,31,187,1
2892,Alto Paraná,R02,2015,32,188,0
2893,Alto Paraná,R02,2015,33,189,13
2894,Alto Paraná,R02,2015,34,190,6
2895,Alto Paraná,R02,2015,35,191,0
2896,Alto Paraná,R02,2015,36,192,0
2897,Alto Paraná,R02,2015,37,193,1
2898,Alto Paraná,R02,2015,38,194,2
2899,Alto Paraná,R02,2015,39,195,92
